id,text
169,"Wangdelin Jury, episode berikutnya akan dimulai. Sekarang kita di Laos, dan kita sudah ngambil mobil kita Ceri 2338 Promex dan 38 yang comfort. Nah pertanyaannya, gimana caranya mobil bisa kena kekit di Laos? Jadi kemarin kita dari Malaysia, Singapura, Thailand, Kambosya, Laos, terus Vietnam, mobil kita tinggal di Laos selama dua bulan. Emang bisa? Jawabannya? Nggak. Jadi untuk masuk ke Laos, kita itu nggak perlu pakai ckd karne. Karena Laos punya permitnya sendiri seperti ini, dan kita harus urus ini sebelum masuk ke Laos. Untungnya kita menggunakan agent, agent sudah mengurus semua ini dan kita wajib membayar sekitar 100USD per mobil. Jadi untuk dua mobil, kita membayar 200USD, tapi permitnya hanya berlaku untuk satu bulan saja. Nah sayangnya permitnya kan cuma sebulan. Gimana caranya biar jadi dua bulan? Kita coba carilah caranya. Kita kontak KBRI, B.A.C.U.K.A, agent termasuk juga ceri yang ada di Laos. Ternyata memang tidak bisa diperpanjang jadi dua bulan. Akhirnya kita melakukan sesuatu yang legal, dan kalian bisa tiru cara ini. Sebelum permitnya genap satu bulan, gue mengirim pala dan rahmat untuk ke Laos dan mengeluarkan mobilnya ke Thailand, kemudian sampai Thailand mobilnya harus masuk lagi ke Laos. Sehingga dia dapat permit lagi, rinyual satu bulan lagi. Emang sih agama hal, karena gue harus kirim gue orang ke sini, ditambah untuk masuk ke Laos, tambah lagi 100USD untuk per mobil, jadi kita kehawaran 200USD lagi. Tapi itu cara yang menurut gue paling aman dan legal. Setelah itu, mobil kita taruh lagi, titip lagi di cari Laos, setelah itu kita balik ke sini, kita mulai perjalanan ke China. Memang mahal, tapi itulah risiko overlaid. Jadi buat teman-teman, kalau misalkan kalian mau overlaid ke Llanegri, menggunakan mobil dari Plat B, sebisa mungkin ikut tip peraturan dan undang-undang yang berlaku. Jangan melanggar, karena nanti urusannya bisa repot, bahkan kita bisa nge-repotin KBRI dan mencorong nama Indonesia. Kalau overlaid, pasti ada aja kejadian-kejadian yang diluar dari pergerakan kita, sebisa mungkin carilah cara yang legal. Buat teman-teman yang pengen tau dan ikutin kesuruan kita pas lagi overlaid, bisa langsung aja follow akun ini. Gas!"
170,"Pal, ada motor buat orang ganteng, Pak. Apa tuh? Skomadi. Oh, eee, eee, eee, eee. Nih, lihat. Ini yang sama nih kayak punya gue nih. Oh, jadi pernah liat nih gue. Ganteng banget kan? Ganteng banget nih. Ini, adventure series. Skomadi yang adventure series. Oh, iya, ganteng nih, ganteng. Jadi dia skutik. Ya kan? Retro. Ya. Tapi bisa buat kode. Terus, ini ada yang versi Frank Sanderson. Frank Sanderson. Jadi yang buat kan namanya Frank Sanderson. Betul? Nah, dia bikin yang edisi khusus dia. Oh, ini? Ini motor. Teren warnanya, Pak. Ganteng, kan? Ganteng banget, Pak. Nih, terus. Mana, Pak? Ada yang dewu, limited edition. Iya nih, bagus sih, Pak. Iya. Ganteng. Yang masuk sini, ada 30. Ada 30. Sekarang tinggal, dia nggak sampai 10 katanya. Wah, kurup-kurup beli, Pak. Jadi beruntung nih yang beli ini. Haa. Terus, ada yang baru. Jadi ini Skomadi, turismo piccolo. Uh, color your way. Baru launching hari ini. Baru launching hari ini. Dimana dia punya 9 pilihan warna. Ini warnanya? Dan warnanya terinspirasi dari supercar. Wow. Wau, ini. Wau, mana begini supercar, Pak. Mulai dari lock-ness, dini metallic. Oh, ini. Majestic, violet, metallic. Dan kawan-kawan, ya. Coba duduk, Pak. Kayaknya... Duduk dong. Eh, mau dibeli ini gua nih. Hanya udah cakep nih. Haa. Haa, soal cok ini buat gua, Pak. Ganteng, kan? Ganteng banget, Pak. Terus, tipe yang color your way ini. Langsung dapat splice screen. Oh, nggak perlu nambah nih. Sama kalau kita lihat. Yang belakang. Rek belakangnya, dia krum juga. Oh. Berapa itu, Pak? Dapet, Pak? Langsung dapat kalau beli yang tipe color your way. Ui, cakap, Pak. Cakap, kan? Mau dibeli ini, Pak? Jadi, Pak. Kan gua bilang. Ini motor yang cocok buat orang ganteng. Oh, ya saya nggak ganteng, sih, Pak. Banyak gua punya. Oh, iya, Pak. Wau. Nah, sama kalau teman-teman di Gias, beli Skomadi bisa dapat 2 tahun free service. Jadi 2 tahun udah tinggal isi bensin doang. Ui, enak banget ya. Free service yang super part lagi. Ui, mantap, mantap. Terima kasih, Pak. Jadi buat teman-teman, bisa langsung ke Gias, langsung ke Hall 11C5. Di sini, kalian bisa lihat motor-motor Skomadi, dan kalau beruntung, kalian bisa lihat pala ada di sini. Loh, kok jadi saya? Ah, nggak dibeliin karena saya nggak ganteng nih kejinya. Ah, udah."
171,"Paya di rumah gue tuh agak aneh ya biasanya pond pepaya tuh kan lurus kata selia bercabang tapi kita lihat di sini jadi pepaya nya cabang tiga tuh liat 1,2,3 terus ada batan lagi yang ngebulet disini agak aneh tuh ini dia kayak ngebulet gitu bercabang lagi ya disini ada percabangan lagi ya bahkan di sebelah sana tuh ada percabangan banyak 1,2,3,4,5 dan tiap cabangnya itu ada daunnya sama ada pepaya nya tuh banyak banget pepaya nya sampai katas banyak banget wah semua rindu baru pertama kali ketemu kepayaan kaya gini dan runiknya ada di rumah sendiri kenapa bisa kaya gitu ya gue juga gak ngerti hehe enak doanya"
172,"lo tau BYD atau Warn ini harganya berapa ga? tau lah, murah ini start dari 195 juta sampai? 235 juta uf, biasa udah belajar ya murah katanya malah dan ini mobil listrik yang kecil tapi bingungnya lengkap apa? iya, di bawah 200 juta ada dapat 300 kilo betul-betul tapi ada yang lebih keren lagi tau ga? apa tuh? harganya udah murah ya iya kan kalau kita beli, langsung dapet kaca film solar guard masang langsung udah dapet solar guard enak banget? solar guard udah dipercaya jadi OEMnya BYD uf, enak banget tapi ya ga cuma BYD apa dong? masih ada lagi? pasti banyak lagi itu gitu Mitsubishi, Finpas, Nissan juga udah adem keren saya yang adem pakai solar guard tapi kalau misalkan nih kaca film kalian belum pakai solar guard di Gias ada permomenarik nah, udah sampai kita dibutuhkan solar guard yang ada di pre-function hall 9B disini kita bisa langsung ngetest seberapa adem kaca film solar guard kalian juga bisa lihat langsung kaca filmnya seperti apa dan disini ada tambor dari klopsicle jadi kalau kalian beli ppf solar guard langsung dapet nih gratis dan solar guard juga sudah tersebar nih 76 kota di seluruh Indonesia dan kita juga bisa tes seberapa kuat ppf solar guard dan kemampuan self-fillingnya nah, solar guard berani bikin penggetesan live seperti ini karena Senggo Ben sudah berusia lebih dari 360 tahun dan solar guard sendiri di Indonesia sudah 30 tahun lebih nah, buat temen-temen yang mau pasang kaca film solar guard dan ppf solar guard kalau kalian transaksi selama Gias 2025 ini kalian bisa dapetin diskot ppf sampai dengan 10 juta rupiah dan untuk kaca film sampai dengan 50 persen diskotnya gas langsung ke Gias kebutnya solar guard"
173,"Gue tuh menarik nih, karena kan gue juga butuh tau lo di luar bitcoin itu sendiri ya, lo di luar klik itu itu sendiri dan Sebenarnya dari apa yang lo tunjukin dan apa yang gue percaya juga kan Wang itu udah selesai buat lo tuh Apa yang sebetulnya, dan kenapa lo begitu punya keinginan untuk Apa ya, tadi yang kayaknya edukasi atau keinginan untuk orang-orang hadiah ya Karena gue tuh tadi udah bilang bro, gue mau ketika nanti gue nggak ada Isalnya gue dari tayerni, satu sayang kan lo pasti juga pensiun kan bro Ada legacy-nya, ini yang nggak bisa dibeli dengan wang Dulu ya bro, waktu kita belum sekalian ini ya bro ya Kan kita mengajar wang Apa, apa ya? Ya bisa aja ya Ya udah, berkau lebih lama dari gue Kita mengajar wang, betul kan Kita mengajar wang, kita berusaha pengen punya 100 miliar, pengen punya 1T Kemudian punya 1T, punya sekian T Tapi ketika kita sudah achive di sana Ini jadi kosong, apa berikutnya Akhirnya gue mau bikin sebuah legasi Makanya gue bikin waktu itu sama partner gue, Kulwin namanya Crypto Wave Itu media, edukasi, crypto yang beneran gratis Jadi supaya apa, Indonesia ini nanti gue mau jadi bitcoin center of short is is"
174,"Nah kenapa harga minyak ini naik terus swing kalau dari grup TOWEF? Nah buat yang belum tau jadi di Iran itu ada namanya selat hormus lagi Nah selat hormus itu kurang lebih panjang, itu 21 mil ya Itu paling crucial banget Kenapa? Soalnya di selat hormus itu, itu jadi tempat alirnya 20% mulai dari ninyak sampai LNG Oh minyak sampai LNG lewat disini? Senyera banget, jadi ninyak sampai LNG itu lewat desain selat hormus itu 20% dari posokan di dunia gitu, jadi besar banget So daddy, sebabnya kenapa ketika Iran disurang, harga minyak langsung naik ya? Karena 20% minyak itu transitenya lewat sonok Bener, jadi kalau kita ngomongnya tiba-tiba Iran ngintervensi selanjutnya menutup Nah itu kan bisa bikin kacau lagi ya"
175,"Memang perbaikan dan penyempurnahan perlu terus dilakukan. Dan pemerintah dibawah ke pemimpinan Bapak Residen Berakowo berkomitmen penuh, membangun infrastruktur dan ekosistem digital nasional. Mulai dari pengembangan solusi AI, machine learning, games, IoT, blockchain, robotik hingga keberpihakan terhadap marketplace dan platform digital yang memberi ruang bagi pelaku usaha lokal Indonesia. Teman-teman, kita masih punya kesempatan. Kita belum terlambat. Nasalkan langkah besar ini bisa kita lakukan bersama-sama sekarang."
176,"Saya ingin pengeluaran-pengeluaran yang tidak perlu, pengeluaran-pengeluaran yang mubazir, pengeluaran-pengeluaran yang alasan untuk nyolong, saya ingin dihentikan, dibersihkan, ada yang melawan saya. Ada. Dalam birokrasi, dalam birokrasi, merasa sudah kebal hukum, merasa sudah menjadi raja kecil. Saya mau menghemat uang, uang itu untuk rakyat, untuk memberimakan untuk anak-anak rakyat. Saya ingin memperbaiki semua sekolah Indonesia."
177,"sekolah itu candu yang kemudian menjadi judul buku ini banyak disana pertanyaan-pertanyaan yang buat kita diajak untuk berpikir kritis pola itu awalnya bukan gedung khusus untuk belajar tapi waktu longgar, waktu luang karena itulah kemudian orang mendatangi, orang berilmu dan belajar saya diajak membedah keputusan-keputusan yang dibuat dilembaga pendidikan dan rapat-rapatnya jadi buku ini secara tidak langsung menggugat sistem pendidikan formal yang terkadang dianggap terlalu kaku, penuh dengan kebakuan sehingga seringkali kurang memberikan ruang untuk improvisasi ruang fraksibilitas efeknya apa? jadi malah melupakan tujuan utama pendidikan yang tentu apa?"
178,"kasus-kasus korupsi ada yang ambilnya itu puluhan miliar ratusan miliar ukumannya mirip ya? 4 tahun 5 tahun yang mendekati lah ngabirnya jauh kapan-kapan kalau misalnya ada orang pinter mengabdi jangan sampai ga ambil ukumannya mirip ambil sekalian gitu sekalian ambil gitu kalau misalnya saat ya tulang punggung lagi di penjara ga bisa kerja anaknya mau sekolah punya duit lah kita semua ingin memberikan cerita bagian acucuk kita nih nih kok sama mau pertahun-tahun jaman urusan dan lain-lain nih sama acucuk kita nih nanti naikin kok pada catatan keluarganya dia dipidah nah tapi keluarga terhormat anak, istri, keluarga tidak ada rasa mahalu kenapa suami saya tidak mencuri ayah saya tidak mencuri ayah saya mengerjakan sesuatu yang benar the lembong family all the way ya kan bisa bilang memang orang tua saya pernah dipidah nah tapi seluruh Indonesia tahu apa yang sesuminya terjadi perasaan bangga, perasaan terhormat, tidak terhina itu udah bisa dibandingkan dengan rupiah seberapa pun besarnya dan dia akan tercatat di dalam bagian ristrjara ripublik ini bahkan bagian yang ikut korupsi ini kira-kira nih ditahan karena korup dengan ngambil uang begitu banyak mau gak datang ke arisan istrinya, keluarganya mau gak datang kumpul-kumpul menghindar semuanya gak ada confidence ketemu orang tapi seperti itu istrinya datang kemana saja dia kalau pergi ke mall orang lihat dia akan saldi salamin dan orang akan bilang saya menduakan ibu saya salut semua suami ibu tapi kalau orangnya sebaliknya naik kendara di jauhi gak ada yang mau ngobrol, gak ada yang mau dekat tapi kamu disespektif itu yang saya katakan tadi penghormatan itu bisa dibeli tapi kehormatan itu udah bisa dibeli"
179,"aku juga bingung kenapa sih orang nganggap undang-undang perampasan aset-perampasan aset kalau oknum hakim, mati lu sokoknya lebih gila lu murid pahok kalau misalnya bisa distunjui RUU perampasan aset apakah itu bakal menyelesaikan? gua kasih tau nih, ini krek ini cerita di negeri antabaranta nih bukan di Indonesia, buku ini komisi yang perantas korupsi nih misalnya gitu ya tangkap nih, si A koruptor nih gua udah punya dong Dr. Hatari ya dong bangun bini lu datang, anak lu datang, bantu lu datang sini mau gua sitah semua, atau lu tolong jual ke teman gua murah-mura setengah harga dia belum dapat, dia udah keluar ke koran, mobil-mobil lu semua, ga bisa lagi nih tapi banyak juga tanah-tanah lu yang baru aja, ini belum ada sertifikat yang ini gua sitah, yang ini, harta lu yang mana belum ketauan, lu jual tuh apartemen lu, rumah lu, liat gua ada mas lu semua ada yang pertanggung itu ga, ada yang mana terbuka ga harta yang dirampas, dipakai kemana semua lu jual sama temen gua itu ya, tanah 20 juta, bisa jualnya 5 juta nih eh gua sitah, lu deh ga dapat duit, itu bisa terjadi oknum hakim bisa merasa orang, jilah gila nih nih tapi itu hukuman mati, lebih cilaka lagi lu deh bahan mati, mendingan semua harta lu kasih dong terbukti, oknum hakim, terima duit, sampai ada satu tridun lebih karena orang cenderung pengen bebas, apakah hukuman mati lebih cepat lakuin apapun"
180,"ya kalau kamu gak bawa balik, ebu du aja, umpul luang disini kamu bagus kamu di Amerika dimana pasti akan 2nd class udah akan bisa ke 1st class, citizen kamu ke 1st class citizen di Indonesia, di kampungmu ini jadi kalau kamu udah punya ilmu, kamu bawa kemari dengan peluangnya begini banyak anda akan jadi sambadi kalau luar kamu ya hidup enak, pasti tapi yaudah jadi pesuruhnya nano, kapitalis-kapitalis itu tadi buat pak Luhut, I don't give a sh** kita gak peduli, kita mau 1st class, 2nd class citizen yang penting di negara tempat tinggal kita sekarang, kita itu hidup layak sempatannya sama, dan kita itu masih bisa nabung juga nabung pun itu bisa buat pulang ke Indo, mudik ke Indo dan juga bisa buat jalan-jalan di luar negeri, bahkan di dalam negeri tempat tinggal kita sekarang kalau 1st class di Indonesia tuh apa sih? siapa? siapa yang 1st class di Indonesia? usung-usungnya juga Pak Vermen kan? Pak Aho Aca udah pernah bilang, miskin jangan lawan yang kaya karena pasti akan sama miskin yang kaya jangan lawan pejabat karena hartaannya akan habis jadi siapa yang 1st class? jabat kan? kita gak mau jadi pejabat pak karena udah mua, permainannya gitu-gitu aja yang 1st class siapa? businessman tau businessman di Indonesia juga banyak kok yang nakal-nakal yang makan UMKM UMKM biar gak bisa naik, biar mereka tetep jadi rajanya bisnis di Indonesia banyak kok yang gak gitu jadi siapa? mau ngomongin 1st class yang kelas citizen? siapa di Indonesia? lulusan S1 aja gaji WMR, sukur-sukur S2, S3 aja WMR dimana penghargaannya?"
181,"Halo, Hotman telah berhasil membuat Holiwing sukses seluruh Indonesia. Dahkan kita sudah punya outlet di Kuala Lumpur dan di Bangkok. Trobosan berikutnya, ekspansi berikutnya adalah Holiwing membeli perusahaan bottle namanya Outlet 23. Hotman akan ada di Jogjak. Kita mengambil alih Outlet 23. Sampai ketemu di Jogjak."
182,"dari Kuasa Hukum 9 Importer Suasa akan memohon kepada Kejaksaan Nagung, CQGPU, agar surat dakwan terhadap 9 importer suasa ini di tarik, di cabut dari pengalilan di pikiran penjaga karta pusat, dalam surat dakwan yang pelaku utama adalah Tom Lembong, yang menyuruh sedangkan klien KW ini adalah hanya turut serta pelaksana tugas, jadi kalau pembeli tugas sudah dihentikan proses hukumnya, apalagi penyarima tugas, kalau pelaku utama juga sudah ditiadakan, sudah dihentikan perkara, rombongan yang kata ikut serta yang bersihkan asesor, itu mesinya otomatis juga sudah kubung. Benar. Kaya kami ini sudah ditahan selama hampir 7 bulan, kalau memang diberi adilan, karena pelaku utama sudah dibebaskan, maka kami ini sudah hampir 7 bulan ditahan, segera mungkin juga harus dikeluarkan dari pengalaman. Ya."
